flow_id,timestamp,time_step,scenario,source_node,destination_node,router_id,hop_count,path_length,bandwidth_mbps,traffic_interval_sec,active_users,traffic_load_mbps,utilization_percent,queue_occupancy_percent,latency_ms,jitter_ms,throughput_mbps,packet_loss_percent,tx_packets,rx_packets,lost_packets,retransmissions,flow_duration_sec,event_type,peak_hour,failure_event,sla_violation
581,2026-01-01 11:25:00,146,low,client_3,server_1,router_1,2,client-router-server,10.92,1.82,12,40.33,15.22,13.4,25.78,3.34,10.92,0.01,2181,2180,1,1,56.09,normal,0,0,0
582,2026-01-01 11:25:00,146,medium,client_1,server_1,router_1,2,client-router-server,4.48,1.23,28,27.49,22.54,23.27,32.39,7.63,4.48,0.01,3289,3288,1,0,49.47,normal,0,0,0
583,2026-01-01 11:25:00,146,high,client_3,server_1,router_1,2,client-router-server,1.81,0.7,49,83.67,100.0,54.9,129.63,8.04,1.81,3.72,3439,3312,127,83,52.57,normal,0,0,1
584,2026-01-01 11:25:00,146,congestion,client_3,server_1,router_1,2,client-router-server,0.86,0.08,66,92.86,100.0,97.98,115.79,5.84,0.86,5.07,2100,1994,106,95,20.33,normal,0,0,1
585,2026-01-01 11:26:00,147,low,client_3,server_1,router_1,2,client-router-server,10.89,1.73,8,62.5,29.63,22.78,41.75,8.35,10.89,0.01,3833,3832,1,0,10.37,normal,0,0,0
586,2026-01-01 11:26:00,147,medium,client_1,server_1,router_1,2,client-router-server,4.63,1.1,31,65.07,92.44,52.1,100.64,10.1,4.63,5.02,3244,3082,162,2,38.7,normal,0,0,1
587,2026-01-01 11:26:00,147,high,client_2,server_1,router_1,2,client-router-server,1.8,0.51,50,57.66,100.0,82.74,116.74,7.95,1.8,5.55,3822,3610,212,50,19.01,normal,0,0,1
588,2026-01-01 11:26:00,147,congestion,client_3,server_1,router_1,2,client-router-server,0.8,0.14,67,28.38,100.0,100.0,108.91,9.54,0.8,5.75,1052,992,60,15,40.74,normal,0,0,1
589,2026-01-01 11:27:00,148,low,client_1,server_1,router_1,2,client-router-server,10.48,2.22,10,65.39,42.9,31.25,52.45,8.5,10.48,0.01,4075,4074,1,1,15.22,normal,0,0,0
590,2026-01-01 11:27:00,148,medium,client_1,server_1,router_1,2,client-router-server,5.1,0.74,24,57.12,65.26,73.62,72.18,7.8,5.1,0.64,1764,1753,11,10,39.84,normal,0,0,0
591,2026-01-01 11:27:00,148,high,client_3,server_1,router_1,2,client-router-server,2.02,0.54,49,35.89,100.0,100.0,80.22,9.52,2.02,3.61,3624,3494,130,65,46.59,normal,0,0,1
592,2026-01-01 11:27:00,148,congestion,client_1,server_1,router_1,2,client-router-server,0.88,0.07,61,40.58,100.0,92.95,101.36,12.21,0.88,2.02,5553,5441,112,2,29.02,normal,0,0,1
593,2026-01-01 11:28:00,149,low,client_2,server_1,router_1,2,client-router-server,8.73,2.02,6,77.91,29.4,20.21,33.62,7.35,8.73,0.01,1749,1748,1,0,56.86,normal,0,0,0
594,2026-01-01 11:28:00,149,medium,client_1,server_1,router_1,2,client-router-server,5.8,0.82,26,84.51,47.83,45.44,48.88,4.96,5.8,0.01,2437,2436,1,0,39.88,normal,0,0,0
595,2026-01-01 11:28:00,149,high,client_2,server_1,router_1,2,client-router-server,2.09,0.39,42,57.47,100.0,100.0,118.2,7.05,2.09,1.76,1246,1225,21,0,13.54,normal,0,0,1
596,2026-01-01 11:28:00,149,congestion,client_1,server_1,router_1,2,client-router-server,0.8,0.09,68,88.62,100.0,60.3,104.66,7.71,0.8,1.5,3078,3032,46,18,8.5,normal,0,0,1
597,2026-01-01 11:29:00,150,low,client_2,server_1,router_1,2,client-router-server,9.74,1.94,6,29.94,16.04,12.6,19.23,3.89,9.74,0.01,4155,4154,1,0,21.05,normal,0,0,0
598,2026-01-01 11:29:00,150,medium,client_2,server_1,router_1,2,client-router-server,5.41,1.14,26,73.33,94.83,87.24,116.85,8.22,5.41,3.51,3048,2942,106,11,50.91,normal,0,0,1
599,2026-01-01 11:29:00,150,high,client_2,server_1,router_1,2,client-router-server,2.35,0.68,43,48.86,100.0,70.57,127.05,10.35,2.35,2.27,2117,2069,48,15,21.81,normal,0,0,1
600,2026-01-01 11:29:00,150,congestion,client_1,server_1,router_1,2,client-router-server,0.96,0.08,56,70.12,100.0,96.85,93.17,13.45,0.96,3.16,3704,3587,117,49,33.98,normal,0,0,1
601,2026-01-01 11:30:00,151,low,client_1,server_1,router_1,2,client-router-server,12.39,2.08,16,87.59,37.38,23.13,39.54,3.39,12.39,0.01,4560,4559,1,1,28.16,normal,0,0,0
602,2026-01-01 11:30:00,151,medium,client_3,server_1,router_1,2,client-router-server,3.79,1.06,32,76.59,100.0,66.13,118.81,7.81,3.79,5.36,4101,3882,219,108,42.03,normal,0,0,1
603,2026-01-01 11:30:00,151,high,client_3,server_1,router_1,2,client-router-server,2.01,0.56,43,36.38,66.02,39.13,79.42,9.42,2.01,1.08,4967,4914,53,42,25.27,normal,0,0,0
604,2026-01-01 11:30:00,151,congestion,client_3,server_1,router_1,2,client-router-server,0.86,0.1,58,38.95,100.0,65.55,69.68,10.72,0.86,5.53,2267,2142,125,99,13.6,normal,0,0,1
605,2026-01-01 11:31:00,152,low,client_1,server_1,router_1,2,client-router-server,10.63,2.54,10,38.88,19.66,12.52,21.84,4.65,10.63,0.01,3699,3698,1,1,23.41,normal,0,0,0
606,2026-01-01 11:31:00,152,medium,client_1,server_1,router_1,2,client-router-server,4.5,1.13,24,50.76,57.18,52.79,81.55,5.57,4.5,0.28,5315,5301,14,6,28.99,normal,0,0,1
607,2026-01-01 11:31:00,152,high,client_3,server_1,router_1,2,client-router-server,2.48,0.51,42,69.84,100.0,93.03,68.66,9.27,2.48,3.6,1638,1580,58,57,25.1,normal,0,0,1
608,2026-01-01 11:31:00,152,congestion,client_3,server_1,router_1,2,client-router-server,1.11,0.09,68,50.11,100.0,61.7,120.82,5.78,1.11,3.5,2912,2811,101,73,10.2,normal,0,0,1
609,2026-01-01 11:32:00,153,low,client_3,server_1,router_1,2,client-router-server,12.24,1.79,14,30.21,9.39,6.76,21.45,8.13,12.24,0.01,5717,5716,1,0,22.92,normal,0,0,0
610,2026-01-01 11:32:00,153,medium,client_3,server_1,router_1,2,client-router-server,4.65,0.84,20,58.08,51.86,36.25,64.4,6.21,4.65,0.21,3814,3806,8,0,29.74,normal,0,0,0
611,2026-01-01 11:32:00,153,high,client_1,server_1,router_1,2,client-router-server,1.62,0.38,41,88.57,100.0,100.0,106.98,12.48,1.62,2.45,5993,5847,146,69,13.83,normal,0,0,1
612,2026-01-01 11:32:00,153,congestion,client_1,server_1,router_1,2,client-router-server,0.97,0.07,62,70.55,100.0,63.94,100.88,11.96,0.97,5.45,3349,3167,182,134,46.3,normal,0,0,1
613,2026-01-01 11:33:00,154,low,client_2,server_1,router_1,2,client-router-server,10.46,2.51,10,28.54,14.14,13.82,23.86,8.35,10.46,0.01,3386,3385,1,0,50.04,normal,0,0,0
614,2026-01-01 11:33:00,154,medium,client_1,server_1,router_1,2,client-router-server,5.65,1.0,29,84.65,78.47,88.86,87.89,8.68,5.65,1.55,4928,4852,76,1,18.68,normal,0,0,1
615,2026-01-01 11:33:00,154,high,client_2,server_1,router_1,2,client-router-server,1.91,0.62,48,54.7,90.39,94.28,88.83,11.53,1.91,3.53,4597,4435,162,155,46.43,normal,0,0,1
616,2026-01-01 11:33:00,154,congestion,client_3,server_1,router_1,2,client-router-server,1.24,0.07,57,69.84,100.0,80.2,84.88,14.85,1.24,5.8,4713,4440,273,216,25.12,normal,0,0,1
617,2026-01-01 11:34:00,155,low,client_2,server_1,router_1,2,client-router-server,8.71,2.51,15,57.45,37.17,37.19,52.84,4.47,8.71,0.01,5150,5149,1,1,34.9,normal,0,0,0
618,2026-01-01 11:34:00,155,medium,client_3,server_1,router_1,2,client-router-server,4.27,1.11,33,92.01,100.0,100.0,102.92,6.85,4.27,2.06,2649,2595,54,0,7.07,normal,0,0,1
619,2026-01-01 11:34:00,155,high,client_1,server_1,router_1,2,client-router-server,2.16,0.4,53,80.19,100.0,100.0,74.35,12.64,2.16,2.83,2139,2079,60,29,31.85,normal,0,0,1
620,2026-01-01 11:34:00,155,congestion,client_1,server_1,router_1,2,client-router-server,0.91,0.08,62,75.76,100.0,90.47,137.13,6.72,0.91,4.81,3117,2968,149,27,19.32,normal,0,0,1
621,2026-01-01 11:35:00,156,low,client_2,server_1,router_1,2,client-router-server,10.69,2.0,16,87.16,27.23,28.27,39.08,5.09,10.69,0.01,4273,4272,1,1,58.11,normal,0,0,0
622,2026-01-01 11:35:00,156,medium,client_3,server_1,router_1,2,client-router-server,6.12,1.08,25,40.55,25.5,17.65,28.81,7.61,6.12,0.01,4552,4551,1,1,29.75,normal,0,0,0
623,2026-01-01 11:35:00,156,high,client_1,server_1,router_1,2,client-router-server,1.79,0.5,50,48.13,100.0,78.91,78.99,6.86,1.79,2.28,2351,2298,53,25,49.54,normal,0,0,1
624,2026-01-01 11:35:00,156,congestion,client_1,server_1,router_1,2,client-router-server,0.75,0.1,56,75.24,100.0,62.77,128.99,8.17,0.75,2.12,2834,2774,60,50,22.01,normal,0,0,1
625,2026-01-01 11:36:00,157,low,client_1,server_1,router_1,2,client-router-server,10.09,1.81,6,39.41,20.79,18.77,28.56,5.12,10.09,0.01,3825,3824,1,0,31.55,normal,0,0,0
626,2026-01-01 11:36:00,157,medium,client_3,server_1,router_1,2,client-router-server,4.02,0.76,24,54.27,78.32,86.04,59.76,12.63,4.02,2.34,3136,3063,73,56,54.95,normal,0,0,0
627,2026-01-01 11:36:00,157,high,client_1,server_1,router_1,2,client-router-server,1.75,0.65,51,68.1,100.0,82.12,82.43,12.36,1.75,5.46,1642,1553,89,35,10.98,normal,0,0,1
628,2026-01-01 11:36:00,157,congestion,client_2,server_1,router_1,2,client-router-server,1.05,0.14,60,48.78,100.0,95.5,95.62,10.29,1.05,5.69,3218,3035,183,4,55.79,normal,0,0,1
629,2026-01-01 11:37:00,158,low,client_1,server_1,router_1,2,client-router-server,9.24,2.4,6,82.35,38.97,40.88,47.98,4.45,9.24,0.01,1550,1549,1,1,7.46,normal,0,0,0
630,2026-01-01 11:37:00,158,medium,client_1,server_1,router_1,2,client-router-server,6.13,1.05,32,59.27,65.07,52.94,61.95,7.06,6.13,1.04,3774,3735,39,4,34.86,normal,0,0,0
631,2026-01-01 11:37:00,158,high,client_1,server_1,router_1,2,client-router-server,2.09,0.67,46,74.09,100.0,76.35,134.91,7.09,2.09,2.0,5146,5044,102,93,16.1,normal,0,0,1
632,2026-01-01 11:37:00,158,congestion,client_2,server_1,router_1,2,client-router-server,0.92,0.12,59,50.6,100.0,96.42,79.94,4.92,0.92,5.93,2660,2503,157,71,36.8,normal,0,0,1
633,2026-01-01 11:38:00,159,low,client_1,server_1,router_1,2,client-router-server,11.5,2.32,18,45.73,26.72,27.21,35.78,5.93,11.5,0.01,4318,4317,1,0,15.25,normal,0,0,0
634,2026-01-01 11:38:00,159,medium,client_1,server_1,router_1,2,client-router-server,4.48,1.38,30,27.19,31.87,32.07,33.19,4.02,4.48,0.01,4563,4562,1,1,6.03,normal,0,0,0
635,2026-01-01 11:38:00,159,high,client_3,server_1,router_1,2,client-router-server,1.8,0.44,53,75.95,100.0,98.34,120.51,14.28,1.8,5.42,3329,3149,180,168,31.1,normal,0,0,1
636,2026-01-01 11:38:00,159,congestion,client_3,server_1,router_1,2,client-router-server,1.13,0.1,59,80.45,100.0,83.27,125.54,13.61,1.13,4.55,5463,5215,248,5,15.79,normal,0,0,1
637,2026-01-01 11:39:00,160,low,client_2,server_1,router_1,2,client-router-server,9.75,1.68,5,75.3,36.44,18.33,33.72,5.22,9.75,0.01,5398,5397,1,0,25.12,normal,0,0,0
638,2026-01-01 11:39:00,160,medium,client_2,server_1,router_1,2,client-router-server,4.59,1.0,25,76.96,77.73,85.49,89.56,11.45,4.59,1.61,3165,3115,50,11,48.75,normal,0,0,1
639,2026-01-01 11:39:00,160,high,client_3,server_1,router_1,2,client-router-server,2.3,0.42,44,56.64,100.0,83.9,124.43,9.56,2.3,4.23,5553,5319,234,150,34.88,normal,0,0,1
640,2026-01-01 11:39:00,160,congestion,client_3,server_1,router_1,2,client-router-server,0.78,0.12,65,40.54,100.0,100.0,93.03,12.13,0.78,5.7,1412,1332,80,28,56.62,normal,0,0,1
641,2026-01-01 11:40:00,161,low,client_1,server_1,router_1,2,client-router-server,12.33,1.84,9,70.3,24.25,18.72,30.11,2.8,12.33,0.01,3436,3435,1,0,41.97,normal,0,0,0
642,2026-01-01 11:40:00,161,medium,client_2,server_1,router_1,2,client-router-server,6.0,1.19,33,72.73,75.23,44.16,99.42,9.91,6.0,2.98,2971,2883,88,68,22.8,normal,0,0,1
643,2026-01-01 11:40:00,161,high,client_2,server_1,router_1,2,client-router-server,2.23,0.63,45,45.86,100.0,60.6,63.61,7.61,2.23,4.25,4876,4669,207,114,33.97,normal,0,0,1
644,2026-01-01 11:40:00,161,congestion,client_2,server_1,router_1,2,client-router-server,1.24,0.11,64,48.25,100.0,100.0,127.64,12.06,1.24,3.86,5096,4900,196,110,36.01,normal,0,0,1
645,2026-01-01 11:41:00,162,low,client_1,server_1,router_1,2,client-router-server,8.21,1.6,9,28.77,15.96,14.64,25.73,4.75,8.21,0.01,2419,2418,1,0,31.93,normal,0,0,0
646,2026-01-01 11:41:00,162,medium,client_2,server_1,router_1,2,client-router-server,5.94,1.31,26,75.84,53.67,64.13,46.97,7.39,5.94,0.28,3002,2994,8,6,52.27,normal,0,0,0
647,2026-01-01 11:41:00,162,high,client_2,server_1,router_1,2,client-router-server,1.53,0.63,43,62.44,100.0,99.24,108.1,6.46,1.53,4.85,2760,2627,133,60,36.16,normal,0,0,1
648,2026-01-01 11:41:00,162,congestion,client_2,server_1,router_1,2,client-router-server,1.0,0.08,68,63.56,100.0,93.38,136.41,6.48,1.0,2.06,2635,2581,54,46,9.67,normal,0,0,1
649,2026-01-01 11:42:00,163,low,client_2,server_1,router_1,2,client-router-server,9.3,1.52,18,53.83,17.59,10.48,29.17,8.63,9.3,0.01,4404,4403,1,1,31.88,normal,0,0,0
650,2026-01-01 11:42:00,163,medium,client_3,server_1,router_1,2,client-router-server,4.3,1.13,26,34.69,47.44,26.53,59.84,8.3,4.3,0.01,3731,3730,1,0,58.18,normal,0,0,0
651,2026-01-01 11:42:00,163,high,client_3,server_1,router_1,2,client-router-server,2.13,0.51,53,20.63,34.01,25.25,37.02,3.73,2.13,0.01,4024,4023,1,1,43.13,normal,0,0,0
652,2026-01-01 11:42:00,163,congestion,client_3,server_1,router_1,2,client-router-server,0.98,0.07,61,22.5,95.12,52.14,88.92,12.29,0.98,1.5,3512,3460,52,19,30.27,normal,0,0,1
653,2026-01-01 11:43:00,164,low,client_1,server_1,router_1,2,client-router-server,8.87,2.55,17,77.08,44.76,27.65,47.76,9.15,8.87,0.01,1935,1934,1,1,47.63,normal,0,0,0
654,2026-01-01 11:43:00,164,medium,client_1,server_1,router_1,2,client-router-server,5.01,0.8,20,76.93,68.72,77.97,96.55,7.25,5.01,1.2,2771,2738,33,24,23.02,normal,0,0,1
655,2026-01-01 11:43:00,164,high,client_2,server_1,router_1,2,client-router-server,2.32,0.39,50,75.98,100.0,75.35,115.43,6.62,2.32,2.49,1958,1910,48,4,29.47,normal,0,0,1
656,2026-01-01 11:43:00,164,congestion,client_2,server_1,router_1,2,client-router-server,1.04,0.12,60,56.77,100.0,85.77,69.81,8.21,1.04,5.14,5247,4978,269,253,51.84,normal,0,0,1
657,2026-01-01 11:44:00,165,low,client_2,server_1,router_1,2,client-router-server,11.09,2.54,13,81.7,38.2,45.57,37.13,9.3,11.09,0.01,4684,4683,1,1,24.17,normal,0,0,0
658,2026-01-01 11:44:00,165,medium,client_1,server_1,router_1,2,client-router-server,5.45,0.81,31,51.68,36.46,33.42,41.55,8.02,5.45,0.01,1859,1858,1,0,42.08,normal,0,0,0
659,2026-01-01 11:44:00,165,high,client_1,server_1,router_1,2,client-router-server,1.91,0.54,50,35.47,100.0,100.0,114.24,4.39,1.91,3.43,2804,2708,96,70,32.25,normal,0,0,1
660,2026-01-01 11:44:00,165,congestion,client_2,server_1,router_1,2,client-router-server,1.11,0.13,63,78.08,100.0,100.0,123.23,12.56,1.11,5.2,1475,1399,76,76,43.76,normal,0,0,1
661,2026-01-01 11:45:00,166,low,client_2,server_1,router_1,2,client-router-server,8.68,2.2,18,94.55,68.0,61.99,66.29,9.92,8.68,0.81,2692,2671,21,6,49.3,normal,0,0,0
662,2026-01-01 11:45:00,166,medium,client_1,server_1,router_1,2,client-router-server,4.94,1.0,25,52.98,68.3,77.28,74.22,4.41,4.94,1.28,3927,3877,50,29,30.39,normal,0,0,0
663,2026-01-01 11:45:00,166,high,client_1,server_1,router_1,2,client-router-server,2.45,0.62,47,89.89,100.0,65.1,125.74,11.77,2.45,1.88,3865,3793,72,35,34.62,normal,0,0,1
664,2026-01-01 11:45:00,166,congestion,client_3,server_1,router_1,2,client-router-server,0.84,0.12,68,47.06,100.0,66.97,72.84,9.73,0.84,5.56,4222,3988,234,159,57.74,normal,0,0,1
665,2026-01-01 11:46:00,167,low,client_3,server_1,router_1,2,client-router-server,12.4,2.61,9,64.76,21.78,19.62,37.16,6.21,12.4,0.01,4371,4370,1,0,59.59,normal,0,0,0
666,2026-01-01 11:46:00,167,medium,client_3,server_1,router_1,2,client-router-server,6.11,1.38,26,86.76,67.85,48.8,48.85,10.36,6.11,2.01,5062,4961,101,33,48.1,normal,0,0,0
667,2026-01-01 11:46:00,167,high,client_1,server_1,router_1,2,client-router-server,1.98,0.5,45,52.49,100.0,100.0,83.94,13.59,1.98,3.44,1001,967,34,9,56.33,normal,0,0,1
668,2026-01-01 11:46:00,167,congestion,client_3,server_1,router_1,2,client-router-server,1.21,0.12,67,91.63,100.0,100.0,75.6,6.16,1.21,3.99,1308,1256,52,46,28.0,normal,0,0,1
669,2026-01-01 11:47:00,168,low,client_1,server_1,router_1,2,client-router-server,11.06,2.63,16,84.96,48.5,50.1,62.38,7.08,11.06,0.01,4702,4701,1,0,39.85,normal,0,0,0
670,2026-01-01 11:47:00,168,medium,client_2,server_1,router_1,2,client-router-server,4.35,1.25,29,40.45,38.51,32.8,40.98,7.84,4.35,0.01,3078,3077,1,0,57.93,normal,0,0,0
671,2026-01-01 11:47:00,168,high,client_3,server_1,router_1,2,client-router-server,1.79,0.61,50,74.18,100.0,83.05,89.75,7.58,1.79,3.48,5832,5630,202,112,52.37,normal,0,0,1
672,2026-01-01 11:47:00,168,congestion,client_2,server_1,router_1,2,client-router-server,0.99,0.12,67,44.89,100.0,74.51,78.68,9.56,0.99,2.45,3383,3301,82,71,21.02,normal,0,0,1
673,2026-01-01 11:48:00,169,low,client_1,server_1,router_1,2,client-router-server,12.18,2.51,11,58.67,21.56,25.12,28.59,2.45,12.18,0.01,4755,4754,1,1,51.76,normal,0,0,0
674,2026-01-01 11:48:00,169,medium,client_2,server_1,router_1,2,client-router-server,4.45,0.75,26,54.93,50.12,30.33,69.73,6.77,4.45,0.01,3873,3872,1,0,21.39,normal,0,0,0
675,2026-01-01 11:48:00,169,high,client_2,server_1,router_1,2,client-router-server,2.09,0.5,40,82.02,100.0,94.92,138.76,12.62,2.09,4.82,5631,5360,271,140,21.02,normal,0,0,1
676,2026-01-01 11:48:00,169,congestion,client_1,server_1,router_1,2,client-router-server,1.07,0.13,59,49.55,100.0,53.4,71.45,7.35,1.07,2.01,2280,2235,45,31,19.42,normal,0,0,1
677,2026-01-01 11:49:00,170,low,client_2,server_1,router_1,2,client-router-server,9.97,2.5,8,92.61,39.86,27.84,46.78,4.75,9.97,0.01,1396,1395,1,0,10.48,normal,0,0,0
678,2026-01-01 11:49:00,170,medium,client_2,server_1,router_1,2,client-router-server,3.9,1.05,32,35.58,48.84,51.39,61.81,4.8,3.9,0.01,4052,4051,1,1,24.64,normal,0,0,0
679,2026-01-01 11:49:00,170,high,client_3,server_1,router_1,2,client-router-server,1.58,0.49,43,35.41,95.91,98.76,115.62,10.69,1.58,2.08,2025,1983,42,6,33.48,normal,0,0,1
680,2026-01-01 11:49:00,170,congestion,client_1,server_1,router_1,2,client-router-server,1.18,0.12,56,52.77,100.0,68.77,81.98,7.43,1.18,4.93,4659,4430,229,166,28.58,normal,0,0,1
681,2026-01-01 11:50:00,171,low,client_2,server_1,router_1,2,client-router-server,9.71,1.75,5,29.32,9.07,10.62,17.04,6.07,9.71,0.01,3244,3243,1,0,41.0,normal,0,0,0
682,2026-01-01 11:50:00,171,medium,client_1,server_1,router_1,2,client-router-server,4.36,0.72,31,41.79,66.45,70.46,81.13,6.27,4.36,1.91,2066,2027,39,26,28.64,normal,0,0,1
683,2026-01-01 11:50:00,171,high,client_3,server_1,router_1,2,client-router-server,2.25,0.49,50,78.87,100.0,61.88,110.31,11.48,2.25,5.4,1728,1635,93,54,50.05,normal,0,0,1
684,2026-01-01 11:50:00,171,congestion,client_2,server_1,router_1,2,client-router-server,0.8,0.09,56,48.03,100.0,68.25,87.5,7.44,0.8,2.86,4893,4754,139,104,46.76,normal,0,0,1
685,2026-01-01 11:51:00,172,low,client_2,server_1,router_1,2,client-router-server,9.48,2.02,15,87.79,39.1,38.69,39.79,8.02,9.48,0.01,2087,2086,1,0,33.57,normal,0,0,0
686,2026-01-01 11:51:00,172,medium,client_3,server_1,router_1,2,client-router-server,3.84,1.12,30,77.2,97.82,100.0,108.2,3.86,3.84,2.49,3962,3864,98,53,9.28,normal,0,0,1
687,2026-01-01 11:51:00,172,high,client_1,server_1,router_1,2,client-router-server,2.23,0.42,51,87.13,100.0,93.41,135.51,7.57,2.23,3.8,3219,3097,122,39,55.81,normal,0,0,1
688,2026-01-01 11:51:00,172,congestion,client_2,server_1,router_1,2,client-router-server,1.02,0.12,56,61.39,100.0,50.55,115.8,10.37,1.02,5.9,3643,3429,214,84,37.45,normal,0,0,1
689,2026-01-01 11:52:00,173,low,client_1,server_1,router_1,2,client-router-server,11.8,2.54,16,45.77,22.4,18.69,26.29,3.16,11.8,0.01,3451,3450,1,0,26.05,normal,0,0,0
690,2026-01-01 11:52:00,173,medium,client_3,server_1,router_1,2,client-router-server,5.83,0.92,28,62.58,74.86,41.98,53.67,10.96,5.83,2.42,3266,3187,79,51,28.45,normal,0,0,0
691,2026-01-01 11:52:00,173,high,client_1,server_1,router_1,2,client-router-server,2.31,0.47,47,68.43,100.0,100.0,121.67,8.03,2.31,4.42,4441,4245,196,191,50.38,normal,0,0,1
692,2026-01-01 11:52:00,173,congestion,client_1,server_1,router_1,2,client-router-server,1.19,0.13,64,53.68,100.0,98.87,126.9,6.93,1.19,4.69,2146,2046,100,0,38.34,normal,0,0,1
693,2026-01-01 11:53:00,174,low,client_1,server_1,router_1,2,client-router-server,10.15,1.54,15,94.47,28.24,26.97,35.39,7.69,10.15,0.01,4624,4623,1,0,9.77,normal,0,0,0
694,2026-01-01 11:53:00,174,medium,client_2,server_1,router_1,2,client-router-server,5.03,1.2,27,53.65,64.6,50.77,68.01,5.09,5.03,1.4,4140,4083,57,35,53.7,normal,0,0,0
695,2026-01-01 11:53:00,174,high,client_1,server_1,router_1,2,client-router-server,1.7,0.53,48,35.75,77.81,58.89,99.71,10.35,1.7,1.92,4741,4650,91,45,30.48,normal,0,0,1
696,2026-01-01 11:53:00,174,congestion,client_2,server_1,router_1,2,client-router-server,1.16,0.12,64,56.89,100.0,53.31,116.88,9.53,1.16,3.25,1816,1757,59,47,46.57,normal,0,0,1
697,2026-01-01 11:54:00,175,low,client_1,server_1,router_1,2,client-router-server,9.65,2.25,14,74.75,47.75,32.16,57.08,5.41,9.65,0.01,1219,1218,1,1,16.3,normal,0,0,0
698,2026-01-01 11:54:00,175,medium,client_1,server_1,router_1,2,client-router-server,4.76,1.1,31,47.96,69.64,63.39,51.35,7.17,4.76,1.86,2896,2843,53,0,45.15,normal,0,0,0
699,2026-01-01 11:54:00,175,high,client_2,server_1,router_1,2,client-router-server,1.56,0.36,46,85.61,100.0,100.0,71.63,10.32,1.56,3.42,5715,5520,195,164,42.06,normal,0,0,1
700,2026-01-01 11:54:00,175,congestion,client_3,server_1,router_1,2,client-router-server,0.86,0.09,67,20.32,100.0,67.48,113.17,8.69,0.86,4.74,2701,2573,128,110,43.59,normal,0,0,1
701,2026-01-01 11:55:00,176,low,client_1,server_1,router_1,2,client-router-server,11.42,1.58,16,49.38,26.7,17.82,31.46,4.24,11.42,0.01,1098,1097,1,1,56.37,normal,0,0,0
702,2026-01-01 11:55:00,176,medium,client_1,server_1,router_1,2,client-router-server,3.79,0.76,27,51.71,56.12,46.96,51.35,6.46,3.79,0.27,3904,3894,10,1,16.9,normal,0,0,0
703,2026-01-01 11:55:00,176,high,client_2,server_1,router_1,2,client-router-server,1.55,0.58,51,31.1,100.0,78.68,89.97,10.19,1.55,3.23,5066,4903,163,69,52.61,normal,0,0,1
704,2026-01-01 11:55:00,176,congestion,client_1,server_1,router_1,2,client-router-server,0.91,0.14,67,30.31,100.0,62.05,121.81,7.59,0.91,2.63,4135,4027,108,23,14.22,normal,0,0,1
705,2026-01-01 11:56:00,177,low,client_3,server_1,router_1,2,client-router-server,11.31,2.1,11,47.41,28.58,29.7,27.71,2.49,11.31,0.01,4260,4259,1,1,39.57,normal,0,0,0
706,2026-01-01 11:56:00,177,medium,client_2,server_1,router_1,2,client-router-server,4.88,1.28,26,22.42,18.26,16.18,31.25,3.94,4.88,0.01,4729,4728,1,1,52.56,normal,0,0,0
707,2026-01-01 11:56:00,177,high,client_2,server_1,router_1,2,client-router-server,2.17,0.66,41,33.55,98.2,62.54,91.76,9.92,2.17,2.83,4176,4058,118,6,5.39,normal,0,0,1
